frontendQuestionId,titleSlug,titleCn
1476,subrectangle-queries,子矩形查询
1477,find-two-non-overlapping-sub-arrays-each-with-target-sum,找两个和为目标值且不重叠的子数组
1478,allocate-mailboxes,安排邮筒
1479,sales-by-day-of-the-week,周内每天的销售情况
1480,running-sum-of-1d-array,一维数组的动态和
1481,least-number-of-unique-integers-after-k-removals,不同整数的最少数目
1482,minimum-number-of-days-to-make-m-bouquets,制作 m 束花所需的最少天数
1483,kth-ancestor-of-a-tree-node,树节点的第 K 个祖先
1484,group-sold-products-by-the-date,按日期分组销售产品
1485,clone-binary-tree-with-random-pointer,克隆含随机指针的二叉树
1486,xor-operation-in-an-array,数组异或操作
1487,making-file-names-unique,保证文件名唯一
1488,avoid-flood-in-the-city,避免洪水泛滥
1489,find-critical-and-pseudo-critical-edges-in-minimum-spanning-tree,找到最小生成树里的关键边和伪关键边
1490,clone-n-ary-tree,克隆 N 叉树
1491,average-salary-excluding-the-minimum-and-maximum-salary,去掉最低工资和最高工资后的工资平均值
1492,the-kth-factor-of-n,n 的第 k 个因子
1493,longest-subarray-of-1s-after-deleting-one-element,删掉一个元素以后全为 1 的最长子数组
1494,parallel-courses-ii,并行课程 II
1495,friendly-movies-streamed-last-month,上月播放的儿童适宜电影
1496,path-crossing,判断路径是否相交
1497,check-if-array-pairs-are-divisible-by-k,检查数组对是否可以被 k 整除
1498,number-of-subsequences-that-satisfy-the-given-sum-condition,满足条件的子序列数目
1499,max-value-of-equation,满足不等式的最大值
1500,design-a-file-sharing-system,设计文件分享系统
1501,countries-you-can-safely-invest-in,可以放心投资的国家
1502,can-make-arithmetic-progression-from-sequence,判断能否形成等差数列
1503,last-moment-before-all-ants-fall-out-of-a-plank,所有蚂蚁掉下来前的最后一刻
1504,count-submatrices-with-all-ones,统计全 1 子矩形
1505,minimum-possible-integer-after-at-most-k-adjacent-swaps-on-digits,最多 K 次交换相邻数位后得到的最小整数
1506,find-root-of-n-ary-tree,找到 N 叉树的根节点
1507,reformat-date,转变日期格式
1508,range-sum-of-sorted-subarray-sums,子数组和排序后的区间和
1509,minimum-difference-between-largest-and-smallest-value-in-three-moves,三次操作后最大值与最小值的最小差
1510,stone-game-iv,石子游戏 IV
1511,customer-order-frequency,消费者下单频率
1512,number-of-good-pairs,好数对的数目
1513,number-of-substrings-with-only-1s,仅含 1 的子串数
1514,path-with-maximum-probability,概率最大的路径
1515,best-position-for-a-service-centre,服务中心的最佳位置
1516,move-sub-tree-of-n-ary-tree,移动 N 叉树的子树
1517,find-users-with-valid-e-mails,查找拥有有效邮箱的用户
1518,water-bottles,换水问题
1519,number-of-nodes-in-the-sub-tree-with-the-same-label,子树中标签相同的节点数
1520,maximum-number-of-non-overlapping-substrings,最多的不重叠子字符串
1521,find-a-value-of-a-mysterious-function-closest-to-target,找到最接近目标值的函数值
1522,diameter-of-n-ary-tree,N 叉树的直径
1523,count-odd-numbers-in-an-interval-range,在区间范围内统计奇数数目
1524,number-of-sub-arrays-with-odd-sum,和为奇数的子数组数目
1525,number-of-good-ways-to-split-a-string,字符串的好分割数目
1526,minimum-number-of-increments-on-subarrays-to-form-a-target-array,形成目标数组的子数组最少增加次数
1527,patients-with-a-condition,患某种疾病的患者
1528,shuffle-string,重新排列字符串
1529,minimum-suffix-flips,最少的后缀翻转次数
1530,number-of-good-leaf-nodes-pairs,好叶子节点对的数量
1531,string-compression-ii,压缩字符串 II
1532,the-most-recent-three-orders,最近的三笔订单
1533,find-the-index-of-the-large-integer,找到最大整数的索引
1534,count-good-triplets,统计好三元组
1535,find-the-winner-of-an-array-game,找出数组游戏的赢家
1536,minimum-swaps-to-arrange-a-binary-grid,排布二进制网格的最少交换次数
1537,get-the-maximum-score,最大得分
1538,guess-the-majority-in-a-hidden-array,找出隐藏数组中出现次数最多的元素
1539,kth-missing-positive-number,第 k 个缺失的正整数
1540,can-convert-string-in-k-moves,K 次操作转变字符串
1541,minimum-insertions-to-balance-a-parentheses-string,平衡括号字符串的最少插入次数
1542,find-longest-awesome-substring,找出最长的超赞子字符串
1543,fix-product-name-format,产品名称格式修复
1544,make-the-string-great,整理字符串
1545,find-kth-bit-in-nth-binary-string,找出第 N 个二进制字符串中的第 K 位
1546,maximum-number-of-non-overlapping-subarrays-with-sum-equals-target,和为目标值且不重叠的非空子数组的最大数目
1547,minimum-cost-to-cut-a-stick,切棍子的最小成本
1548,the-most-similar-path-in-a-graph,图中最相似的路径
1549,the-most-recent-orders-for-each-product,每件商品的最新订单
1550,three-consecutive-odds,存在连续三个奇数的数组
1551,minimum-operations-to-make-array-equal,使数组中所有元素相等的最小操作数
1552,magnetic-force-between-two-balls,两球之间的磁力
1553,minimum-number-of-days-to-eat-n-oranges,吃掉 N 个橘子的最少天数
1554,strings-differ-by-one-character,只有一个不同字符的字符串
1555,bank-account-summary,银行账户概要
1556,thousand-separator,千位分隔数
1557,minimum-number-of-vertices-to-reach-all-nodes,可以到达所有点的最少点数目
1558,minimum-numbers-of-function-calls-to-make-target-array,得到目标数组的最少函数调用次数
1559,detect-cycles-in-2d-grid,二维网格图中探测环
1560,most-visited-sector-in-a-circular-track,圆形赛道上经过次数最多的扇区
1561,maximum-number-of-coins-you-can-get,你可以获得的最大硬币数目
1562,find-latest-group-of-size-m,查找大小为 M 的最新分组
1563,stone-game-v,石子游戏 V
1564,put-boxes-into-the-warehouse-i,把箱子放进仓库里 I
1565,unique-orders-and-customers-per-month,按月统计订单数与顾客数
1566,detect-pattern-of-length-m-repeated-k-or-more-times,重复至少 K 次且长度为 M 的模式
1567,maximum-length-of-subarray-with-positive-product,乘积为正数的最长子数组长度
1568,minimum-number-of-days-to-disconnect-island,使陆地分离的最少天数
1569,number-of-ways-to-reorder-array-to-get-same-bst,将子数组重新排序得到同一个二叉搜索树的方案数
1570,dot-product-of-two-sparse-vectors,两个稀疏向量的点积
1571,warehouse-manager,仓库经理
1572,matrix-diagonal-sum,矩阵对角线元素的和
1573,number-of-ways-to-split-a-string,分割字符串的方案数
1574,shortest-subarray-to-be-removed-to-make-array-sorted,删除最短的子数组使剩余数组有序
1575,count-all-possible-routes,统计所有可行路径
1576,replace-all-s-to-avoid-consecutive-repeating-characters,替换所有的问号
1577,number-of-ways-where-square-of-number-is-equal-to-product-of-two-numbers,数的平方等于两数乘积的方法数
1578,minimum-time-to-make-rope-colorful,使绳子变成彩色的最短时间
1579,remove-max-number-of-edges-to-keep-graph-fully-traversable,保证图可完全遍历
1580,put-boxes-into-the-warehouse-ii,把箱子放进仓库里 II
1581,customer-who-visited-but-did-not-make-any-transactions,进店却未进行过交易的顾客
1582,special-positions-in-a-binary-matrix,二进制矩阵中的特殊位置
1583,count-unhappy-friends,统计不开心的朋友
1584,min-cost-to-connect-all-points,连接所有点的最小费用
1585,check-if-string-is-transformable-with-substring-sort-operations,检查字符串是否可以通过排序子字符串得到另一个字符串
1586,binary-search-tree-iterator-ii,二叉搜索树迭代器 II
1587,bank-account-summary-ii,银行账户概要 II
1588,sum-of-all-odd-length-subarrays,所有奇数长度子数组的和
1589,maximum-sum-obtained-of-any-permutation,所有排列中的最大和
1590,make-sum-divisible-by-p,使数组和能被 P 整除
1591,strange-printer-ii,奇怪的打印机 II
1592,rearrange-spaces-between-words,重新排列单词间的空格
1593,split-a-string-into-the-max-number-of-unique-substrings,拆分字符串使唯一子字符串的数目最大
1594,maximum-non-negative-product-in-a-matrix,矩阵的最大非负积
1595,minimum-cost-to-connect-two-groups-of-points,连通两组点的最小成本
1596,the-most-frequently-ordered-products-for-each-customer,每位顾客最经常订购的商品
1597,build-binary-expression-tree-from-infix-expression,根据中缀表达式构造二叉表达式树
1598,crawler-log-folder,文件夹操作日志搜集器
1599,maximum-profit-of-operating-a-centennial-wheel,经营摩天轮的最大利润
1600,throne-inheritance,王位继承顺序
1601,maximum-number-of-achievable-transfer-requests,最多可达成的换楼请求数目
1602,find-nearest-right-node-in-binary-tree,找到二叉树中最近的右侧节点
1603,design-parking-system,设计停车系统
1604,alert-using-same-key-card-three-or-more-times-in-a-one-hour-period,警告一小时内使用相同员工卡大于等于三次的人
1605,find-valid-matrix-given-row-and-column-sums,给定行和列的和求可行矩阵
1606,find-servers-that-handled-most-number-of-requests,找到处理最多请求的服务器
1607,sellers-with-no-sales,没有卖出的卖家
1608,special-array-with-x-elements-greater-than-or-equal-x,特殊数组的特征值
1609,even-odd-tree,奇偶树
1610,maximum-number-of-visible-points,可见点的最大数目
1611,minimum-one-bit-operations-to-make-integers-zero,使整数变为 0 的最少操作次数
1612,check-if-two-expression-trees-are-equivalent,检查两棵二叉表达式树是否等价
1613,find-the-missing-ids,找到遗失的ID
1614,maximum-nesting-depth-of-the-parentheses,括号的最大嵌套深度
1615,maximal-network-rank,最大网络秩
1616,split-two-strings-to-make-palindrome,分割两个字符串得到回文串
1617,count-subtrees-with-max-distance-between-cities,统计子树中城市之间最大距离
1618,maximum-font-to-fit-a-sentence-in-a-screen,找出适应屏幕的最大字号
1619,mean-of-array-after-removing-some-elements,删除某些元素后的数组均值
1620,coordinate-with-maximum-network-quality,网络信号最好的坐标
1621,number-of-sets-of-k-non-overlapping-line-segments,大小为 K 的不重叠线段的数目
1622,fancy-sequence,奇妙序列
1623,all-valid-triplets-that-can-represent-a-country,三人国家代表队
1624,largest-substring-between-two-equal-characters,两个相同字符之间的最长子字符串
1625,lexicographically-smallest-string-after-applying-operations,执行操作后字典序最小的字符串
1626,best-team-with-no-conflicts,无矛盾的最佳球队
1627,graph-connectivity-with-threshold,带阈值的图连通性
1628,design-an-expression-tree-with-evaluate-function,设计带解析函数的表达式树
1629,slowest-key,按键持续时间最长的键
1630,arithmetic-subarrays,等差子数组
1631,path-with-minimum-effort,最小体力消耗路径
1632,rank-transform-of-a-matrix,矩阵转换后的秩
1633,percentage-of-users-attended-a-contest,各赛事的用户注册率
1634,add-two-polynomials-represented-as-linked-lists,求两个多项式链表的和
1635,hopper-company-queries-i,Hopper 公司查询 I
1636,sort-array-by-increasing-frequency,按照频率将数组升序排序
1637,widest-vertical-area-between-two-points-containing-no-points,两点之间不包含任何点的最宽垂直区域
1638,count-substrings-that-differ-by-one-character,统计只差一个字符的子串数目
1639,number-of-ways-to-form-a-target-string-given-a-dictionary,通过给定词典构造目标字符串的方案数
1640,check-array-formation-through-concatenation,能否连接形成数组
1641,count-sorted-vowel-strings,统计字典序元音字符串的数目
1642,furthest-building-you-can-reach,可以到达的最远建筑
1643,kth-smallest-instructions,第 K 条最小指令
1644,lowest-common-ancestor-of-a-binary-tree-ii,二叉树的最近公共祖先 II
1645,hopper-company-queries-ii,Hopper 公司查询 II
1646,get-maximum-in-generated-array,获取生成数组中的最大值
1647,minimum-deletions-to-make-character-frequencies-unique,字符频次唯一的最小删除次数
1648,sell-diminishing-valued-colored-balls,销售价值减少的颜色球
1649,create-sorted-array-through-instructions,通过指令创建有序数组
1650,lowest-common-ancestor-of-a-binary-tree-iii,二叉树的最近公共祖先 III
1651,hopper-company-queries-iii,Hopper 公司查询 III
1652,defuse-the-bomb,拆炸弹
1653,minimum-deletions-to-make-string-balanced,使字符串平衡的最少删除次数
1654,minimum-jumps-to-reach-home,到家的最少跳跃次数
1655,distribute-repeating-integers,分配重复整数
1656,design-an-ordered-stream,设计有序流
1657,determine-if-two-strings-are-close,确定两个字符串是否接近
1658,minimum-operations-to-reduce-x-to-zero,将 x 减到 0 的最小操作数
1659,maximize-grid-happiness,最大化网格幸福感
